ID,URL,Category,Status,Created At
430,https://www.trendyol.com/genel-markalar/blackstar-32-li-cekmeceli-yumurta-organizeri-1-adet-p-974613220,mutfak gereçleri,pending,2026-01-11 07:11:03
431,https://www.trendyol.com/vienev/4-lu-3-bolmeli-yuvarlak-saklama-kabi-1-2-litre-antrasit-p-805257492,mutfak gereçleri,pending,2026-01-11 07:11:03
432,https://www.trendyol.com/oes-home/6-li-sizdirmaz-silikon-contali-kahvaltilik-saklama-kabi-seti-p-1026265110,mutfak gereçleri,pending,2026-01-11 07:11:03
433,https://www.trendyol.com/mutfak-kosesi/tencereye-takilabilen-ince-tel-suzgec-un-elegi-suzgec-kevgir-17-cm-p-385215987,mutfak gereçleri,pending,2026-01-11 07:11:03
434,https://www.trendyol.com/rosa-sipresso/lcd-ekranli-kalemli-dijital-cizim-tableti-yazi-tahtasi-boyama-resim-icin-akilli-cocuk-tablet-8-5-inc-p-732253729,oyuncak,pending,2026-01-11 07:11:33
435,https://www.trendyol.com/elele/sisirilebilen-su-aktivite-ve-oyun-mati-mavi-p-645154945,oyuncak,pending,2026-01-11 07:11:33
436,https://www.trendyol.com/lego/technic-monster-jam-thunderroarus-cek-birak-42200-7-oyuncak-model-yapim-seti-232pr-p-883914693,oyuncak,pending,2026-01-11 07:11:33
437,https://www.trendyol.com/lego/technic-koenigsegg-jesko-absolut-beyaz-hiper-araba-42184-10-oyuncak-araba-yapim-seti-801p-p-846409302,oyuncak,pending,2026-01-11 07:11:33
438,https://www.trendyol.com/go-toys/ilk-oyun-evim-xxl-boy-dayanikli-karton-boyama-aktivite-evi-boyanabilir-karton-cadir-boyama-evi-p-847360487,oyuncak,pending,2026-01-11 07:11:33
439,https://www.trendyol.com/genel-markalar/beyaz-8-5-inc-lcd-grafik-not-yazma-ve-cizim-tableti-beyaz-p-33076382,oyuncak,pending,2026-01-11 07:11:33
440,https://www.trendyol.com/genel-markalar/tetris-nostaljik-oyuncak-atari-pilli-tetris-el-atarisi-unutulmayan-tetris-oyun-sampiyon-ticaret-p-36910706,oyuncak,pending,2026-01-11 07:11:33
441,https://www.trendyol.com/cinar-bez-canta/eglenceli-aktiviteler-baskili-boyama-cuzdanlari-10-adet-p-890453159,oyuncak,pending,2026-01-11 07:11:33
442,https://www.trendyol.com/lego/city-polis-hapishane-adasi-60419-7-cocuklar-icin-yaratici-oyuncak-yapim-seti-980p-p-796341638,oyuncak,pending,2026-01-11 07:11:33
443,https://www.trendyol.com/cocota-toys-wooden-fun/oyun-hamuru-seti-play-doh-4-lu-oyun-hamuru-merdane-sekil-kaliplari-ve-enjektor-pres-seti-p-762486854,oyuncak,pending,2026-01-11 07:11:33
444,https://www.trendyol.com/lego/botanicals-cicek-buketi-10280-yetiskinler-icin-dekoratif-cicek-model-yapim-seti-756-parca-p-73193397,oyuncak,pending,2026-01-11 07:11:33
445,https://www.trendyol.com/elele/happy-bear-katlanabilir-oyun-mati-oyun-halisi-180x200x1-cm-xfd216-happy-bear-p-887127402,oyuncak,pending,2026-01-11 07:11:33
446,https://www.trendyol.com/ankahometoys/puzzle-city-3d-yapi-ve-tasarim-bloklari-128-parca-egitici-oyuncak-puzzle-blok-set-eglenceli-oyuncak-p-955779223,oyuncak,pending,2026-01-11 07:11:33
447,https://www.trendyol.com/lego/botanicals-mutlu-bitkiler-10349-9-cocuklar-icin-dekoratif-cicek-yapim-seti-217p-p-936885083,oyuncak,pending,2026-01-11 07:11:33
448,https://www.trendyol.com/zodiac-store/moodun-hangisi-eglenceli-oyunu-what-ona-do-hangi-kart-modsun-bi-moodsun-you-modun-meme-mood-yolla-p-763067496,oyuncak,pending,2026-01-11 07:11:33
449,https://www.trendyol.com/myminibaby/ahsap-denge-bisikleti-12-inc-2-5-yas-p-32737265,oyuncak,pending,2026-01-11 07:11:33
450,https://www.trendyol.com/toyuncakci/kinetik-oyun-kumu-4-renk-2-kg-kum-ve-6-adet-oyun-kalibi-hediyeli-p-865819008,oyuncak,pending,2026-01-11 07:11:33
451,https://www.trendyol.com/solo/test-zeka-oyunu-oyuncagi-p-43760183,oyuncak,pending,2026-01-11 07:11:33
452,https://www.trendyol.com/rozitoys/ahsap-oyuncak-mutfak-montessori-mutfak-led-ocakli-cocuk-mutfagi-hediye-hali-dbk101-p-792876019,oyuncak,pending,2026-01-11 07:11:33
453,https://www.trendyol.com/genel-markalar/osmey-mofusand-hippers-surpriz-figur-sonny-angel-kedi-charmi-karisik-p-928769793,oyuncak,pending,2026-01-11 07:11:33
454,https://www.trendyol.com/bayramtoys/stitch-yeni-trend-surpriz-kutusunda-stitch-orjinal-avda-p-986200315,oyuncak,pending,2026-01-11 07:11:33
455,https://www.trendyol.com/ogi-mogi-toys/egitici-bloklar-pembe-harika-valiz-519-parca-yapi-seti-p-979517301,oyuncak,pending,2026-01-11 07:11:33
456,https://www.trendyol.com/genel-markalar/wooden-toys-dogal-ahsap-egitici-oyuncak-7-parca-orta-tangram-p-148717143,oyuncak,pending,2026-01-11 07:11:33
457,https://www.trendyol.com/lego/city-polis-arazi-araci-takibi-60449-6-cocuklar-icin-yaratici-oyuncak-araba-yapim-seti-467p-p-900541340,oyuncak,pending,2026-01-11 07:11:33
458,https://www.trendyol.com/rosalind/direnc-lastigi-ve-direnc-bant-seti-16-parca-p-888158846,spor ekipmanları,pending,2026-01-11 07:12:05
459,https://www.trendyol.com/elya-pilates/tum-vucut-fitnessi-icin-ideal-pilates-seti-mindere-dambila-ve-daha-fazlasina-sahip-p-862878665,spor ekipmanları,pending,2026-01-11 07:12:05
460,https://www.trendyol.com/discovery-expedition/d5wm-mnt3992-gri-relaxed-baskili-erkek-kayak-montu-p-1048603076,spor ekipmanları,pending,2026-01-11 07:12:05
461,https://www.trendyol.com/relax/katlanabilir-cok-fonksiyonlu-pilates-reformer-tahtasi-tum-vucut-egzersiz-aleti-p-970593999,spor ekipmanları,pending,2026-01-11 07:12:05
462,https://www.trendyol.com/fitset/68-kg-z-barli-halter-seti-ve-dambil-seti-agirlik-fitness-seti-p-98287769,spor ekipmanları,pending,2026-01-11 07:12:05
463,https://www.trendyol.com/delta/latex-3-lu-aerobik-pilates-direnc-egzersiz-bandi-squat-calisma-lastigi-uc-kismi-kapali-p-36423727,spor ekipmanları,pending,2026-01-11 07:12:05
464,https://www.trendyol.com/discovery-expedition/d4wm-mnt3991-cok-renkli-regular-fit-duz-erkek-kayak-montu-p-1045819589,spor ekipmanları,pending,2026-01-11 07:12:05
465,https://www.trendyol.com/musclecloth/big-pro-lifting-straps-siyah-p-140283211,spor ekipmanları,pending,2026-01-11 07:12:05
466,https://www.trendyol.com/savur/professional-ankle-strap-ayak-bilegi-kayislari-fitness-ayak-bilekligi-2-adet-p-813659463,spor ekipmanları,pending,2026-01-11 07:12:05
467,https://www.trendyol.com/indirimkap/profesyonel-jimnastik-egitim-bandi-9-seviyeli-pilates-yoga-direnc-spor-elastik-gergi-yoga-bandi-p-307716241,spor ekipmanları,pending,2026-01-11 07:12:05
468,https://www.trendyol.com/esi-fitness/duvar-tipi-cable-crossover-lat-puldown-pushdown-row-biceps-triceps-omuz-calisma-istasyonu-p-83263837,spor ekipmanları,pending,2026-01-11 07:12:05
469,https://www.trendyol.com/usr/nk5-5-kg-neopren-kettlebell-p-199439482,spor ekipmanları,pending,2026-01-11 07:12:05
470,https://www.trendyol.com/enahsen/2d-ozellikli-profesyonel-titresimli-egzersiz-aleti-basen-karin-bacak-spor-aleti-p-893328976,spor ekipmanları,pending,2026-01-11 07:12:05
471,https://www.trendyol.com/kochler/pilates-aleti-zamanlayicili-direnc-bantli-cok-amacli-egzersiz-tahtasi-p-945861006,spor ekipmanları,pending,2026-01-11 07:12:05
472,https://www.trendyol.com/usr/ads242-24-kg-ayarlanabilir-dambil-p-55118853,spor ekipmanları,pending,2026-01-11 07:12:05
473,https://www.trendyol.com/ultio-spor/son-kalite-pilates-seti-inanilmaz-fiyat-pilates-minderi-2-adet-dambil-squat-band-atlama-ipi-direnc-p-301144554,spor ekipmanları,pending,2026-01-11 07:12:05
474,https://www.trendyol.com/ckspor/15-kg-active-sert-loop-direnc-bandi-super-loop-bandi-egzersiz-direnc-lastigi-p-784876503,spor ekipmanları,pending,2026-01-11 07:12:05
475,https://www.trendyol.com/ultio-spor/son-kalite-pilates-seti-inanilmaz-fiyat-pilates-minderi-2-adet-dambil-squat-band-atlama-ipi-direnc-p-266803138,spor ekipmanları,pending,2026-01-11 07:12:05
476,https://www.trendyol.com/telvesse/5-farkli-pilates-direnc-bandi-cantali-latex-aerobik-egzersiz-squat-lastigi-loop-bant-kapali-uc-pembe-p-962702791,spor ekipmanları,pending,2026-01-11 07:12:05
477,https://www.trendyol.com/dambilcim/dambil-seti-5-kg-x-2-adet-p-31298144,spor ekipmanları,pending,2026-01-11 07:12:05
478,https://www.trendyol.com/robo/ac-kapa-egzersiz-aleti-p-959838316,spor ekipmanları,pending,2026-01-11 07:12:05
479,https://www.trendyol.com/discovery-expedition/d5wm-mnt3712-kemik-relaxed-duz-erkek-kayak-montu-p-1048601017,spor ekipmanları,pending,2026-01-11 07:12:05
480,https://www.trendyol.com/robo/muzikli-duvar-boks-padi-p-822488996,spor ekipmanları,pending,2026-01-11 07:12:05
481,https://www.trendyol.com/walke/w-fit-bluetoothlu-uygulamali-uzaktan-kumandali-kosu-bandi-yuruyus-bandi-p-785756243,spor ekipmanları,pending,2026-01-11 07:12:05
482,https://www.trendyol.com/gazelmanya/6-li-direnc-lastigi-seti-pilates-seti-pilates-lastigi-kalca-egzersiz-seti-direnc-lastikli-ayak-kayis-p-938081542,spor ekipmanları,pending,2026-01-11 07:12:05
483,https://www.trendyol.com/delta/body-trimmer-jimnastik-egzersiz-mekik-kondisyon-kurek-aleti-p-175741849,spor ekipmanları,pending,2026-01-11 07:12:05
484,https://www.trendyol.com/whs-store/bel-kemerli-kombo-korse-p-984225466,spor ekipmanları,pending,2026-01-11 07:12:05
485,https://www.trendyol.com/asviva/c16-bluetooth-beyaz-capraz-bisiklet-egzersiz-bisikleti-cok-fonksiyonlu-fitness-cihazi-p-947182882,spor ekipmanları,pending,2026-01-11 07:12:05
486,https://www.trendyol.com/discovery-expedition/d5wl-mnt3565-kirmizi-relaxed-desenli-kadin-kayak-montu-p-1045833106,spor ekipmanları,pending,2026-01-11 07:12:05
487,https://www.trendyol.com/esi-fitness/makara-fitness-seti-lat-pulldown-triceps-biceps-sirt-cekis-calisma-istasyonu-p-112208451,spor ekipmanları,pending,2026-01-11 07:12:05
488,https://www.trendyol.com/lefty/montajsiz-petek-ustu-ucan-raf-dresuar-kalorifer-petegi-rafi-kitaplik-100-x-18-cm-beyaz-oval-kesim-p-785160424,ev dekorasyonu,pending,2026-01-11 07:12:36
489,https://www.trendyol.com/dnz-dekor/antik-yunan-stili-2-li-heykel-mum-p-1020114534,ev dekorasyonu,pending,2026-01-11 07:12:36
490,https://www.trendyol.com/venucci-home-living/larin-modern-sisal-jut-toz-vermez-balkon-bahce-mutfak-kilimi-p-884899477,ev dekorasyonu,pending,2026-01-11 07:12:36
491,https://www.trendyol.com/pey-aksesuar/pleksi-ahsap-kapi-susu-isimsiz-p-961161368,ev dekorasyonu,pending,2026-01-11 07:12:36
492,https://www.trendyol.com/aa-shop/ahsap-siyah-ceviz-mobilya-renk-desenli-yilbasi-hediyelik-sessiz-duvar-saati-50cm-p-794707650,ev dekorasyonu,pending,2026-01-11 07:12:36
493,https://www.trendyol.com/overmax/sevimli-oturan-dekoratif-3-lu-ayicik-kahve-kosesi-seti-modern-minimal-masa-ustu-hediyelik-biblo-p-1079752383,ev dekorasyonu,pending,2026-01-11 07:12:36
494,https://www.trendyol.com/vento-home/genel-markalar-ahsap-dekoratif-3-lu-halatli-raf-p-378943633,ev dekorasyonu,pending,2026-01-11 07:12:36
495,https://www.trendyol.com/vantes/dekoratif-vazo-oda-kokusu-set-3lu-obje-biblo-oda-kokusu-japon-kirazi-cicek-dahil-degildir-p-955905032,ev dekorasyonu,pending,2026-01-11 07:12:36
496,https://www.trendyol.com/eliz-home/bulut-desenli-krem-renk-dokuma-hali-bebek-odasi-cocuk-odasi-halisi-1-p-930065795,ev dekorasyonu,pending,2026-01-11 07:12:36
497,https://www.trendyol.com/plush-soft/pelus-papatya-dekoratif-yastik-kirlent-minder-kumas-antialerjik-p-925943633,ev dekorasyonu,pending,2026-01-11 07:12:36
498,https://www.trendyol.com/pey-aksesuar/duvar-saati-ahsap-p-206543991,ev dekorasyonu,pending,2026-01-11 07:12:36
499,https://www.trendyol.com/lilac-home/yapay-cicek-top-krizantem-7-li-kar-topu-demeti-30-cm-kirik-beyaz-p-977397685,ev dekorasyonu,pending,2026-01-11 07:12:36
500,https://www.trendyol.com/bino/modern-kahve-kosesi-cok-amacli-mutfak-dolaplari-3lu-set-luks-katlanir-mutfak-masasi-duzenleyici-p-796452864,ev dekorasyonu,pending,2026-01-11 07:12:36
501,https://www.trendyol.com/evrium-home/krem-pamuk-taban-modern-desen-ozel-olcu-salon-koridor-cocuk-antre-oturma-odasi-hali-yolluk-p-1029060930,ev dekorasyonu,pending,2026-01-11 07:12:36
502,https://www.trendyol.com/pey-aksesuar/kisiye-ozel-cicekli-ahsap-kapi-numarasi-kapi-susu-p-989806925,ev dekorasyonu,pending,2026-01-11 07:12:36
503,https://www.trendyol.com/cavdar-mobilya-dekorasyon/paris-makyaj-tuvalet-masasi-sadece-masa-fiyatidir-p-797671936,ev dekorasyonu,pending,2026-01-11 07:12:36
504,https://www.trendyol.com/genel-markalar/3lu-iskandinav-tarzi-bohem-vazo-10-cm-hediyelik-pinterest-pampas-vazosu-set-vazo-dekoratif-esya-p-872032647,ev dekorasyonu,pending,2026-01-11 07:12:36
505,https://www.trendyol.com/algorand-home/luks-rahat-pembe-pelus-alan-halisi-yumusak-makinede-yikanabilir-yatak-odasi-oturma-odasi-ofis-dekoru-p-894871101,ev dekorasyonu,pending,2026-01-11 07:12:36
506,https://www.trendyol.com/aymumi-home/dekoratif-5li-set-mum-cizgili-vazo-tealight-mumluk-ve-oda-kokusu-seti-p-861362964,ev dekorasyonu,pending,2026-01-11 07:12:36
507,https://www.trendyol.com/s-link/sl-cw21-telefon-uyumlu-fast-sarj-15w-ayarlanabilir-led-isikli-lcd-ekran-double-alarmli-beyaz-p-864746404,ev dekorasyonu,pending,2026-01-11 07:12:36
508,https://www.trendyol.com/serenti-home/dekoratif-duvar-rafi-beyaz-70-x-20-cm-p-952567390,ev dekorasyonu,pending,2026-01-11 07:12:36
509,https://www.trendyol.com/aslanbutik/makrome-ozel-orgu-salincak-hamak-pamuk-ip-60-x-80-p-84721905,ev dekorasyonu,pending,2026-01-11 07:12:36
510,https://www.trendyol.com/pey-aksesuar/pleksi-ahsap-kapi-susu-isimsiz-p-961161381,ev dekorasyonu,pending,2026-01-11 07:12:36
511,https://www.trendyol.com/pey-aksesuar/ayna-degildir-isikli-led-3-boyutlu-piyano-luxs-model-aynali-duvar-saati-pleksi-tablolu-p-904307967,ev dekorasyonu,pending,2026-01-11 07:12:36
512,https://www.trendyol.com/pey-aksesuar/metal-camli-duvar-saati-isikli-gercek-cam-duvar-saati-modern-tasarim-p-838637017,ev dekorasyonu,pending,2026-01-11 07:12:36
513,https://www.trendyol.com/dekomod/dekoratif-dijital-baskili-kaymaz-taban-yikanabilir-tuylenmez-kadife-kumas-anti-alerjik-yolluk-p-144545232,ev dekorasyonu,pending,2026-01-11 07:12:36
514,https://www.trendyol.com/altinpamuk/balkon-perdesi-enxboy-secenekli-bagcikli-balkon-brandasi-duz-bej-ty801-p-733021189,ev dekorasyonu,pending,2026-01-11 07:12:36
515,https://www.trendyol.com/linos-home/ozel-dekoratif-suni-cim-hali-suya-dayanikli-7mm-teras-balkon-bahce-sonsuz-ebat-p-926217070,ev dekorasyonu,pending,2026-01-11 07:12:36
516,https://www.trendyol.com/pey-aksesuar/metal-camli-duvar-saati-isikli-gercek-cam-duvar-saati-modern-tasarim-p-834022096,ev dekorasyonu,pending,2026-01-11 07:12:36
517,https://www.trendyol.com/ync-aydinlatma/pilli-duvar-aydinlatmasi-duvar-aplik-ic-mekan-3000k-1-adet-siyah-aplik-1-adet-p-898896061,ev dekorasyonu,pending,2026-01-11 07:12:36
518,https://www.trendyol.com/rex-aksesuar/kitap-okuyan-hayalet-led-biblo-dekoratif-lamba-hayalet-masa-ustu-dekor-p-1044259012,ev dekorasyonu,pending,2026-01-11 07:12:36
519,https://www.trendyol.com/pey-aksesuar/hosgeldiniz-yazili-aynali-pleksi-ahsap-kapi-susu-dekoratif-dis-kapi-susu-beyaz-p-787566945,ev dekorasyonu,pending,2026-01-11 07:12:36
520,https://www.trendyol.com/jeonju/pirinc-mayasi-beyazlatici-aydinlatici-leke-karsiti-nemlendiri-tonik-p-813530927,kişisel bakım,pending,2026-01-11 07:13:13
521,https://www.trendyol.com/lazim-shop/ince-uclu-kas-biyik-yuz-tuy-alma-epilasyon-aleti-p-922211325,kişisel bakım,pending,2026-01-11 07:13:13
522,https://www.trendyol.com/luis-bien/dis-beyazlatma-seti-organik-aktif-karbonlu-cay-kahve-ve-sigara-lekesi-karsiti-plak-onleyici-p-4950450,kişisel bakım,pending,2026-01-11 07:13:13
523,https://www.trendyol.com/la-roche-posay/effaclar-duo-m-yagli-ve-akneye-egilimli-ciltler-icin-yuz-bakim-kremi-40-ml-p-2368487,kişisel bakım,pending,2026-01-11 07:13:13
524,https://www.trendyol.com/rexona/men-erkek-sprey-deodorant-energise-bergamot-amber-150-ml-p-934459218,kişisel bakım,pending,2026-01-11 07:13:13
525,https://www.trendyol.com/acarlarticaret/19-parca-lux-keseli-makyaj-firca-seti-makyaj-sungeri-ve-firca-seti-p-803185134,kişisel bakım,pending,2026-01-11 07:13:13
526,https://www.trendyol.com/la-roche-posay/effaclar-a-z-10-azelaik-asit-iceren-sivilce-sivilce-izi-kirisiklik-karsiti-jel-krem-40ml-p-967617402,kişisel bakım,pending,2026-01-11 07:13:13
527,https://www.trendyol.com/tala/karinca-yumurtasi-yagi-tuy-azaltici-tuy-inceltici-tuy-dokucu-20-ml-p-41161878,kişisel bakım,pending,2026-01-11 07:13:13
528,https://www.trendyol.com/beyzana/banyo-vucut-dus-sungeri-sihirli-vucut-olu-deri-sokucu-vucut-masaj-peeling-fircasi-sungeri-p-684150300,kişisel bakım,pending,2026-01-11 07:13:13
529,https://www.trendyol.com/garnier/micellar-kusursuz-makyaj-temizleme-suyu-200ml-2-li-set-p-274286591,kişisel bakım,pending,2026-01-11 07:13:13
530,https://www.trendyol.com/new-well/ton-esitleyici-yuksek-koruma-etkili-spf50-aydinlatici-pembe-yuz-gunes-kremi-50-ml-p-735885774,kişisel bakım,pending,2026-01-11 07:13:13
531,https://www.trendyol.com/palmolive/massage-500-ml-palmolive-natural-almond-po-moments-500-ml-p-824194769,kişisel bakım,pending,2026-01-11 07:13:13
532,https://www.trendyol.com/palmolive/aroma-sensations-feel-the-glow-banyo-ve-dus-jeli-500-ml-x-2-adet-seyahat-kiti-hediye-p-36307541,kişisel bakım,pending,2026-01-11 07:13:13
533,https://www.trendyol.com/mujgan/buffer-slique-pratik-i-ple-kas-biyik-tuy-alma-epilasyon-aleti-makinesi-p-46698881,kişisel bakım,pending,2026-01-11 07:13:13
534,https://www.trendyol.com/bargello/122-kadin-50-ml-parfum-edp-oriental-p-94542562,kişisel bakım,pending,2026-01-11 07:13:13
535,https://www.trendyol.com/dermoten/kas-kirpik-bakim-serumu-keratin-e-vitamini-ve-dogal-yag-icerikli-20-ml-p-371107156,kişisel bakım,pending,2026-01-11 07:13:13
536,https://www.trendyol.com/embeauty/kolajen-ve-keratin-sac-dokulmesine-karsi-hizli-sac-uzatan-dolgunlastirici-onarici-besleyici-sampuan-p-776827526,kişisel bakım,pending,2026-01-11 07:13:13
537,https://www.trendyol.com/dermoten/goz-alti-kremi-kirisiklik-kararma-kuruluk-icin-aydinlatici-nemlendirici-goz-cevresi-kremi-15-ml-p-741191337,kişisel bakım,pending,2026-01-11 07:13:13
538,https://www.trendyol.com/bargello/134-kadin-50-ml-parfum-edp-oriental-p-41194164,kişisel bakım,pending,2026-01-11 07:13:13
539,https://www.trendyol.com/rexona/men-erkek-sprey-deodorant-energise-bergamot-amber-150-ml-x3-p-934461314,kişisel bakım,pending,2026-01-11 07:13:13
540,https://www.trendyol.com/nilu-moda/crystal-eraser-epilasyon-aleti-tuy-dokucu-tuy-silgisi-kristal-tas-rose-gold-p-356495900,kişisel bakım,pending,2026-01-11 07:13:13
541,https://www.trendyol.com/zdrave/leke-kremi-30-gr-3-lu-avantajli-paket-p-340595289,kişisel bakım,pending,2026-01-11 07:13:13
542,https://www.trendyol.com/la-roche-posay/makyaj-cantasi-hediyeli-karma-ve-yagli-ciltler-icin-effaclar-cilt-bakim-seti-p-1024705750,kişisel bakım,pending,2026-01-11 07:13:13
543,https://www.trendyol.com/la-roche-posay/cicaplast-baume-b5-40-ml-p-132481,kişisel bakım,pending,2026-01-11 07:13:13
544,https://www.trendyol.com/enq/ultra-nemlendirici-suya-dayanikli-yuksek-pigmentli-dudak-balsami-uzun-sure-kalici-lip-balm-p-873063356,kişisel bakım,pending,2026-01-11 07:13:13
545,https://www.trendyol.com/rexona/men-advanced-protection-erkek-stick-deodorant-extreme-fresh-50-ml-p-935130516,kişisel bakım,pending,2026-01-11 07:13:13
546,https://www.trendyol.com/rexona/men-advanced-protection-erkek-stick-deodorant-extreme-fresh-50-ml-x2-p-935131574,kişisel bakım,pending,2026-01-11 07:13:13
547,https://www.trendyol.com/colgate/optic-white-kahve-cay-kullananlar-50ml-2-li-dis-macunu-orta-dis-fircasi-agiz-bakim-suyu-250ml-p-104012126,kişisel bakım,pending,2026-01-11 07:13:13
548,https://www.trendyol.com/luis-bien/organik-aktif-karbon-dis-beyazlatma-seti-bambu-fircali-kalici-etkili-cay-kahve-sigara-lekeleri-p-46485082,kişisel bakım,pending,2026-01-11 07:13:13
549,https://www.trendyol.com/arifoglu/hindistan-cevizi-yagi-330-ml-arifoglu-soguk-sikim-cold-pressed-virgin-coconut-oil-p-96535114,kişisel bakım,pending,2026-01-11 07:13:13
550,https://www.trendyol.com/the-mimosa-care/cilek-ozlu-nem-bombasi-aninda-batik-karsiti-el-vucut-peeling-p-780013089,kişisel bakım,pending,2026-01-11 07:13:13
551,https://www.trendyol.com/neo-hair-lotion/neo-hair-sprey-120-ml-sac-dokulmesi-onleyici-p-635260494,kişisel bakım,pending,2026-01-11 07:13:13
